"","country","sex","bc_cate","edu2","TotalN","ChildlessN","NeverInUnionN","prop_childless","prop_neverinunion"
"2935","Nicaragua","Men","1940-1949","All",283.525827765465,22.3401182591915,8.73542395234108,7.9,39.1
"2936","Nicaragua","Men","1950-1959","All",485.03488907218,20.1947173476219,11.6064941883087,4.2,57.5
"2937","Nicaragua","Men","1960-1969","All",188.540209501982,8.44939106702805,4.3133220076561,4.5,51
"2938","Nicaragua","Women","1940-1949","All",305.085267961025,10.3596642613411,5.17483103275299,3.4,50
"2939","Nicaragua","Women","1950-1959","All",2461.01156377792,85.8110231757164,50.1431846618652,3.5,58.4
"2940","Nicaragua","Women","1960-1969","All",1076.29605913162,51.4388648271561,28.4417964220047,4.8,55.3
"2941","Niger","Men","1950-1959","All",330.285466559231,2.43305090069771,0.258978992700577,0.7,10.6
"2942","Niger","Men","1960-1969","All",742.8430782184,7.96320712566376,3.46168103814125,1.1,43.5
"2943","Niger","Men","1970-1979","All",770.873992495239,37.0028839856386,11.9006690084934,4.8,32.2
"2944","Niger","Women","1960-1969","All",1125.81199812144,16.9430469870567,2.88251203298569,1.5,17
"2945","Niger","Women","1970-1979","All",2082.79583282024,41.5762262642384,12.4417660832405,2,29.9
"2946","Nigeria","Men","1950-1959","All",67.3751730024815,1.61302798986435,0.796519994735718,2.4,49.4
"2947","Nigeria","Men","1960-1969","All",1499.35735217482,22.0238080322742,9.72823601961136,1.5,44.2
"2948","Nigeria","Men","1970-1979","All",2858.67941588163,114.933746218681,56.328611344099,4,49
"2949","Nigeria","Men","1980-1989","All",1606.81810408831,159.287121042609,90.5549629181623,9.9,56.9
"2950","Nigeria","Women","1960-1969","All",733.405665136874,22.2970591932535,2.3136790394783,3,10.4
"2951","Nigeria","Women","1970-1979","All",7690.95242066681,263.109476938844,85.1481791138649,3.4,32.4
"2952","Nigeria","Women","1980-1989","All",4680.44680096954,237.90776386857,118.481758236885,5.1,49.8
"2953","Norway","Men","1910-1919","All",2.34963411688778,0.442521134050374,0.217321851468398,18.8,49.1
"2954","Norway","Men","1920-1929","All",11.0037585301628,1.61433728976001,1.15775612108136,14.7,71.7
"2955","Norway","Men","1930-1939","All",92.733115377365,8.13212153145643,2.48173861545416,8.8,30.5
"2956","Norway","Men","1940-1949","All",431.403420695797,47.0804495333002,14.3900820424462,10.9,30.6
"2957","Norway","Men","1950-1959","All",1193.15718502251,168.333231242246,42.3721072534635,14.1,25.2
"2958","Norway","Men","1960-1969","All",1622.80803676274,286.357412565689,92.3556996533178,17.6,32.3
"2959","Norway","Men","1970-1979","All",465.90554637098,113.303903577209,36.325236176787,24.3,32.1
"2960","Norway","Men","1980-1989","All",14.7077354553656,4.90386618472603,1.39971596865036,33.3,28.5
"2961","Norway","Women","1905-1909","All",0.540851246064882,0.243828856439443,0.243828856439443,45.1,100
"2962","Norway","Women","1910-1919","All",3.86380205081764,0.976414970657949,0.675162760105074,25.3,69.1
"2963","Norway","Women","1920-1929","All",20.3470886688069,1.26564214574342,0.243828856439443,6.2,19.3
"2964","Norway","Women","1930-1939","All",126.052777362002,17.6087429405815,4.34729539710869,14,24.7
"2965","Norway","Women","1940-1949","All",366.481521272656,54.8125423955145,14.2712418404827,15,26
"2966","Norway","Women","1950-1959","All",1155.56220529841,135.7790441974,21.838884071459,11.8,16.1
"2967","Norway","Women","1960-1969","All",1539.62665317551,179.071064607894,41.7077815689779,11.6,23.3
"2968","Norway","Women","1970-1979","All",459.306311638189,61.2715860551254,19.7572033508279,13.3,32.2
"2969","Norway","Women","1980-1989","All",10.4727330914153,2.09958514538471,0.223655012869742,20,10.7
"2970","Peru","Men","1930-1939","All",55.3288195133209,2.55169993638992,2.29400992393494,4.6,89.9
"2971","Peru","Men","1940-1949","All",312.012684434652,18.6068502217531,5.2281900793314,6,28.1
"2972","Peru","Men","1950-1959","All",457.620578527451,51.1588537544012,30.8924334049225,11.2,60.4
"2973","Peru","Men","1960-1969","All",86.8767058998346,18.1664501130581,11.3654019534588,20.9,62.6
"2974","Peru","Women","1940-1949","All",1260.85054424405,61.248717725277,39.0761068761349,4.9,63.8
"2975","Peru","Women","1950-1959","All",6205.49830761552,342.236200302839,225.399560555816,5.5,65.9
"2976","Peru","Women","1960-1969","All",1345.13033011556,100.815738618374,84.9810955673456,7.5,84.3
"2977","Philippines","Men","1940-1949","All",82.1639978587627,1.75331199169159,1.75331199169159,2.1,100
"2978","Philippines","Men","1950-1959","All",795.564745724201,71.1360472738743,41.4150532782078,8.9,58.2
"2979","Philippines","Men","1960-1969","All",945.581382274628,124.130945682526,75.3645468652248,13.1,60.7
"2980","Philippines","Women","1950-1959","All",1784.04102227092,120.567898392677,70.8759080767632,6.8,58.8
"2981","Philippines","Women","1960-1969","All",3004.21762415767,277.575754523277,178.651304394007,9.2,64.4
"2982","Poland","Men","1920-1929","All",44.5002983804864,3.48064478667132,0,7.8,0
"2983","Poland","Men","1930-1939","All",166.419214803185,8.70790781384355,3.55481378244633,5.2,40.8
"2984","Poland","Men","1940-1949","All",296.612135383676,22.7576176635168,9.76261160956378,7.7,42.9
"2985","Poland","Men","1950-1959","All",554.683607555809,96.2049709735211,53.5030525500915,17.3,55.6
"2986","Poland","Men","1960-1969","All",440.534988116206,56.2136337131501,33.4828840082537,12.8,59.6
"2987","Poland","Men","1970-1979","All",312.926972892624,71.6970745952626,45.9152874837586,22.9,64
"2988","Poland","Men","1980-1989","All",123.55842236098,41.7470569100744,24.4481686451587,33.8,58.6
"2989","Poland","Women","1920-1929","All",90.6520868962865,9.58000442288397,1.85801638721273,10.6,19.4
"2990","Poland","Women","1930-1939","All",254.784930524641,18.0498930093564,4.68421806660189,7.1,26
"2991","Poland","Women","1940-1949","All",391.480292525001,20.5015381741846,7.77559191845768,5.2,37.9
"2992","Poland","Women","1950-1959","All",594.01909926485,39.0187431868456,17.7506975609634,6.6,45.5
"2993","Poland","Women","1960-1969","All",484.793984717171,53.2381308485283,21.3847382050352,11,40.2
"2994","Poland","Women","1970-1979","All",295.685870018655,34.8824713987223,13.7121199965717,11.8,39.3
"2995","Poland","Women","1980-1989","All",131.286660776669,18.681910333284,7.00256448400353,14.2,37.5
"2996","Portugal","Men","1910-1919","All",3.39576703353023,0,0,0,NA
"2997","Portugal","Men","1920-1929","All",23.5571033044852,2.35275554497474,0.363331528504489,10,15.4
"2998","Portugal","Men","1930-1939","All",63.3974100395008,1.78248225274113,0,2.8,0
"2999","Portugal","Men","1940-1949","All",109.092639350461,7.03362307331084,1.58899097515681,6.4,22.6
"3000","Portugal","Men","1950-1959","All",121.018458493145,12.2089167114234,4.46354622085301,10.1,36.6
"3001","Portugal","Men","1960-1969","All",141.183471854448,25.594375736789,13.628527694124,18.1,53.2
"3002","Portugal","Men","1970-1979","All",85.8963279170096,14.8851815075564,4.69277055504504,17.3,31.5
"3003","Portugal","Men","1980-1989","All",28.0632077156518,12.783987497902,7.95904904667366,45.6,62.3
"3004","Portugal","Women","1910-1919","All",2.42608982030171,0.385512619285521,0,15.9,0
"3005","Portugal","Women","1920-1929","All",28.3095950730638,4.00212604202098,1.56795264577011,14.1,39.2
"3006","Portugal","Women","1930-1939","All",74.841247514529,8.88624431985828,3.68515188976298,11.9,41.5
"3007","Portugal","Women","1940-1949","All",125.437149007819,8.53986443717026,1.71801895023942,6.8,20.1
"3008","Portugal","Women","1950-1959","All",140.622192433834,16.4060447609547,5.3814130193934,11.7,32.8
"3009","Portugal","Women","1960-1969","All",175.198199699467,20.0521203599202,7.59930195895673,11.4,37.9
"3010","Portugal","Women","1970-1979","All",97.4563721657308,12.6176851126088,5.91737799100238,12.9,46.9
"3011","Portugal","Women","1980-1989","All",29.2686567966965,2.7520535256719,0.307739209869561,9.4,11.2
"3012","Republic of Moldova","Men","1940-1949","All",183.782462030649,10.6371200680733,2.51287406682968,5.8,23.6
"3013","Republic of Moldova","Men","1950-1959","All",639.594806820154,35.4730869531631,11.6638799309731,5.5,32.9
"3014","Republic of Moldova","Men","1960-1969","All",503.933032512665,47.6345050930977,12.8338449597359,9.5,26.9
"3015","Republic of Moldova","Men","1970-1979","All",36.033224850893,3.89612793922424,1.14189195632935,10.8,29.3
"3016","Republic of Moldova","Women","1950-1959","All",1013.7739251256,43.8777599036694,9.15762197971344,4.3,20.9
"3017","Republic of Moldova","Women","1960-1969","All",1885.10748249292,86.9155422449112,22.7963740825653,4.6,26.2
"3018","Republic of Moldova","Women","1970-1979","All",111.774897187948,3.37219700217247,0.472640991210938,3,14
"3019","Romania","Men","1920-1929","All",162.632718443871,22.9574792385101,2.49474814534187,14.1,10.9
"3020","Romania","Men","1930-1939","All",582.035478919744,79.6300489008427,9.85412231087685,13.7,12.4
"3021","Romania","Men","1940-1949","All",735.13615322113,119.849763035774,24.8291274011135,16.3,20.7
"3022","Romania","Men","1950-1959","All",979.91671487689,151.497756451368,48.9933373630047,15.5,32.3
"3023","Romania","Men","1960-1969","All",1014.31851136684,177.18912512064,72.7024621963501,17.5,41
"3024","Romania","Men","1970-1979","All",124.816936612129,40.9887249469757,24.4900943636894,32.8,59.7
"3025","Romania","Women","1920-1929","All",179.981134235859,28.674002289772,7.66470772027969,15.9,26.7
"3026","Romania","Women","1930-1939","All",773.293659448624,104.924385905266,19.2534277439117,13.6,18.3
"3027","Romania","Women","1940-1949","All",823.812971532345,103.081809997559,15.4033663868904,12.5,14.9
"3028","Romania","Women","1950-1959","All",1075.86486935616,100.841036617756,14.2802496552467,9.4,14.2
"3029","Romania","Women","1960-1969","All",1013.94923347235,102.42757076025,36.3040984272957,10.1,35.4
"3030","Romania","Women","1970-1979","All",118.447468876839,11.220830142498,6.43702411651611,9.5,57.4
"3031","Russia","Men","1910-1919","All",5.65827622450925,0,0,0,NA
"3032","Russia","Men","1920-1929","All",310.717227323582,24.4412778524536,0.45804351568222,7.9,1.9
"3033","Russia","Men","1930-1939","All",825.887971427567,52.9702520391388,5.65179514614556,6.4,10.7
"3034","Russia","Men","1940-1949","All",1134.13466240776,78.5143064221434,4.4340362257806,6.9,5.6
"3035","Russia","Men","1950-1959","All",1849.52652859596,75.2034359807752,18.1650014393876,4.1,24.2
"3036","Russia","Men","1960-1969","All",1887.44033323855,245.511707742073,90.4201496786898,13,36.8
"3037","Russia","Men","1970-1979","All",140.671021079413,20.0351192386776,10.4179494828827,14.2,52
"3038","Russia","Women","1910-1919","All",32.5237814618234,8.67054520591353,3.55289940912371,26.7,41
"3039","Russia","Women","1920-1929","All",532.982511853395,71.4228205742162,23.0936731900502,13.4,32.3
"3040","Russia","Women","1930-1939","All",1701.19041432664,85.0855146083936,15.4664946901093,5,18.2
"3041","Russia","Women","1940-1949","All",1831.73310352155,111.20561445422,32.2147580808862,6.1,29
"3042","Russia","Women","1950-1959","All",2673.32000812856,142.126985676925,41.5392841780254,5.3,29.2
"3043","Russia","Women","1960-1969","All",2280.31463819883,143.86819706408,60.2880276148942,6.3,41.9
"3044","Russia","Women","1970-1979","All",259.779061988569,26.5899828691328,16.4161616707588,10.2,61.7
"3045","Rwanda","Men","1960-1969","All",628.565685674548,18.0677859783173,10.052601993084,2.9,55.6
"3046","Rwanda","Men","1970-1979","All",982.668150022626,25.4797480404377,12.0698869824409,2.6,47.4
"3047","Rwanda","Men","1980-1989","All",870.975390225649,52.5051353871822,31.7243301570415,6,60.4
"3048","Rwanda","Women","1960-1969","All",1.05690503120422,0,0,0,NA
"3049","Rwanda","Women","1970-1979","All",2492.16186404973,67.4930052012205,34.8618949949741,2.7,51.7
"3050","Rwanda","Women","1980-1989","All",2278.12345286459,88.8462593704462,57.3405561596155,3.9,64.5
"3051","Sao Tome and Principe","Men","1940-1949","All",13.1806940883398,0,0,0,NA
"3052","Sao Tome and Principe","Men","1950-1959","All",235.435841947794,6.56187003850937,5.38000205159187,2.8,82
"3053","Sao Tome and Principe","Men","1960-1969","All",347.688616111875,24.5844800025225,11.8921290487051,7.1,48.4
"3054","Sao Tome and Principe","Men","1970-1979","All",188.046105265617,16.2267652899027,9.57615526020527,8.6,59
"3055","Sao Tome and Principe","Women","1950-1959","All",50.7866867482662,0.801778018474579,0.801778018474579,1.6,100
"3056","Sao Tome and Principe","Women","1960-1969","All",498.70517809689,4.38690489530563,0,0.9,0
"3057","Sao Tome and Principe","Women","1970-1979","All",201.601245328784,0.728791981935501,0,0.4,0
"3058","Senegal","Men","1950-1959","All",31.847346842289,0,0,0,NA
"3059","Senegal","Men","1960-1969","All",389.28710912168,20.040498226881,6.79300707578659,5.1,33.9
"3060","Senegal","Men","1970-1979","All",653.218880437315,69.6438574492931,46.7866031527519,10.7,67.2
"3061","Senegal","Men","1980-1989","All",300.36997282505,78.8897420316935,42.9538827836514,26.3,54.4
"3062","Senegal","Women","1960-1969","All",132.040401734412,6.98525008559227,3.65670204162598,5.3,52.3
"3063","Senegal","Women","1970-1979","All",1615.90726334602,111.325486652553,46.8079148232937,6.9,42
"3064","Senegal","Women","1980-1989","All",947.005913563073,71.5885306894779,18.1710665822029,7.6,25.4
"3065","Serbia","Men","1920-1929","All",0.434975715403124,0,0,0,NA
"3066","Serbia","Men","1930-1939","All",9.3250928056503,0.184500556776618,0,2,0
"3067","Serbia","Men","1940-1949","All",20.1160100555459,1.43596858123778,0.300953150790694,7.1,21
"3068","Serbia","Men","1950-1959","All",40.2607913139184,3.91445345261763,1.75889936207627,9.7,44.9
"3069","Serbia","Men","1960-1969","All",51.4557744684976,8.28323474707732,4.15183939781617,16.1,50.1
"3070","Serbia","Men","1970-1979","All",53.7662901575747,10.8326921958588,6.22468510015009,20.1,57.5
"3071","Serbia","Men","1980-1989","All",18.3918171190663,7.58897295570261,4.81172288026821,41.3,63.4
"3072","Serbia","Women","1920-1929","All",0.98403336357746,0.304597049081423,0.226650767594091,31,74.4
"3073","Serbia","Women","1930-1939","All",10.9156753725618,0.62786630836868,0.101670633528164,5.8,16.2
"3074","Serbia","Women","1940-1949","All",25.8076762398218,1.40398850409062,0.40446774177995,5.4,28.8
"3075","Serbia","Women","1950-1959","All",38.0199681799903,2.76507058953599,0.841289570864288,7.3,30.4
"3076","Serbia","Women","1960-1969","All",50.4604893217951,3.54930261342546,0.464592745869759,7,13.1
"3077","Serbia","Women","1970-1979","All",60.214252425403,6.96747637087362,3.69591557476121,11.6,53
"3078","Serbia","Women","1980-1989","All",19.5326060716288,2.99312042471123,1.2726142895076,15.3,42.5
"3079","Sierra Leone","Men","1950-1959","All",14.400931045413,0,0,0,NA
"3080","Sierra Leone","Men","1960-1969","All",827.124428138137,6.78684103488922,2.86249208450317,0.8,42.2
"3081","Sierra Leone","Men","1970-1979","All",1309.55218286812,23.4938340485096,16.8184759020805,1.8,71.6
"3082","Sierra Leone","Men","1980-1989","All",758.547587230802,52.6550091058016,27.1424379050732,6.9,51.5
"3083","Sierra Leone","Women","1960-1969","All",34.9770249277353,0,0,0,NA
"3084","Sierra Leone","Women","1970-1979","All",2675.90233418345,46.8401515036821,6.28819310665131,1.8,13.4
"3085","Sierra Leone","Women","1980-1989","All",2137.45457112789,53.1960359662771,14.2420510053635,2.5,26.8
"3086","Slovakia","Men","1910-1919","All",0.513674012490576,0,0,0,NA
"3087","Slovakia","Men","1920-1929","All",5.67107774488166,0.620343575393688,0.239883522993534,10.9,38.7
"3088","Slovakia","Men","1930-1939","All",18.454882395769,1.5576179494651,0.486779443913921,8.4,31.3
"3089","Slovakia","Men","1940-1949","All",38.9341125653759,3.57814765602351,2.7357339169575,9.2,76.5
"3090","Slovakia","Men","1950-1959","All",64.5994180798644,7.53064619516268,5.26732977398916,11.7,69.9
"3091","Slovakia","Men","1960-1969","All",75.2317592280847,12.9777616588601,7.85286514401556,17.3,60.5
"3092","Slovakia","Men","1970-1979","All",47.5117542450261,10.9350105271222,10.1047082412339,23,92.4
"3093","Slovakia","Men","1980-1989","All",17.579640095459,3.19212119949831,1.69030451475792,18.2,53
"3094","Slovakia","Women","1910-1919","All",1.19970889316283,0,0,0,NA
"3095","Slovakia","Women","1920-1929","All",12.9726007097297,1.68692898962717,0.668288847656349,13,39.6
"3096","Slovakia","Women","1930-1939","All",26.1746224931289,1.80214618546615,1.043012975884,6.9,57.9
"3097","Slovakia","Women","1940-1949","All",47.3000059422381,4.09373306517319,1.44535221880841,8.7,35.3
"3098","Slovakia","Women","1950-1959","All",84.3082626810866,6.72025054291492,4.31394967224216,8,64.2
"3099","Slovakia","Women","1960-1969","All",73.4906021426507,8.7797817083878,5.19396873217613,11.9,59.2
"3100","Slovakia","Women","1970-1979","All",41.1296320051668,4.8285368181069,2.38782340134117,11.7,49.5
"3101","Slovakia","Women","1980-1989","All",17.6539398889757,3.16394713640339,1.91728165935663,17.9,60.6
"3102","Slovakia",NA,"1930-1939","All",0.254347927872439,0,0,0,NA
"3103","Slovakia",NA,"1940-1949","All",0.254613006200778,0,0,0,NA
"3104","Slovakia",NA,"1950-1959","All",0.513479963563787,0,0,0,NA
"3105","Slovakia",NA,"1960-1969","All",0.503657774578823,0,0,0,NA
"3106","Slovenia","Men","1910-1919","All",0.248012410670793,0,0,0,NA
"3107","Slovenia","Men","1920-1929","All",3.23373082839823,0.403136709759679,0.310847436232005,12.5,77.1
"3108","Slovenia","Men","1930-1939","All",10.1861842802358,1.22519474156909,0.951082858332103,12,77.6
"3109","Slovenia","Men","1940-1949","All",19.9262308252287,1.59585777080384,0.730444699079471,8,45.8
"3110","Slovenia","Men","1950-1959","All",28.3582455521071,2.4829051514529,1.06422150673708,8.8,42.9
