country,sex,bc_cate,edu2,total_n,childless_n,never_in_union_n
Italy,Men,1950-1959,High,170.14878882103338,26.26233436339998,5.002208309532158
Italy,Men,1950-1959,Low,176.13411108491275,26.93316367744989,13.685896660837763
Italy,Men,1950-1959,NA,8.944729110954924,3.3501118376357937,3.3501118376357937
Italy,Men,1960-1969,High,208.00685618849013,60.06140473719418,17.112163422271173
Italy,Men,1960-1969,Low,231.34619722923762,68.54348959101605,35.85703923568157
Italy,Men,1960-1969,NA,9.209151567782548,3.1120266560798484,3.1120266560798484
Italy,Men,1970-1979,High,232.74391813587943,92.20980282301083,47.09400988750707
Italy,Men,1970-1979,Low,206.13888047078075,67.82210880276966,36.7167714808921
Italy,Men,1970-1979,NA,17.51819625484172,8.69924786784928,5.71869309574312
Italy,Men,1980-1989,High,86.00611166550364,57.613042780569714,24.900807026921548
Italy,Men,1980-1989,Low,73.99364664149678,31.902047949422098,18.786868188039094
Italy,Men,1980-1989,NA,11.52951027245615,6.768596565016097,6.768596565016097
Italy,Women,1920-1929,High,6.5685022518816325,1.7025834276938383,0
Italy,Women,1920-1929,Low,25.16517520636588,0,NA
Italy,Women,1920-1929,NA,7.326461103537028,1.8205115683838429,1.8205115683838429
Italy,Women,1930-1939,High,59.96951016876536,6.679098394264692,1.7536867788483192
Italy,Women,1930-1939,Low,146.2672301483094,3.970702711202925,2.1552895755984878
Italy,Women,1930-1939,NA,7.346511533050055,0,NA
Italy,Women,1940-1949,High,101.52749163386137,16.45956687123386,11.784299574745567
Italy,Women,1940-1949,Low,218.46562411773922,21.36392887537057,7.388170164355493
Italy,Women,1940-1949,NA,9.48803923173012,3.4125961433439187,1.7062980716719593
Italy,Women,1950-1959,High,167.8904696206187,40.04313975116975,8.833102949969017
Italy,Women,1950-1959,Low,205.97572595648802,22.00750479839852,10.005969725992095
Italy,Women,1950-1959,NA,6.87089031595864,0,NA
Italy,Women,1960-1969,High,244.2851073764465,68.35315951742096,16.933890437845065
Italy,Women,1960-1969,Low,256.6238940027301,61.544131649938386,26.458178086067214
Italy,Women,1960-1969,NA,11.653695218592041,7.510266739808877,5.9372691423611315
Italy,Women,1970-1979,High,250.18435515491726,72.107432926477955,37.15678923790343
Italy,Women,1970-1979,Low,178.6503107813159,42.994625855323854,17.78397371183756
Italy,Women,1970-1979,NA,10.81130818169877,2.23989652345513,0
Italy,Women,1980-1989,High,69.64273734631078,29.205960715570605,4.202319894811119
Italy,Women,1980-1989,Low,95.28094973392494,38.318292241521455,17.13997062466521
Italy,Women,1980-1989,NA,4.423792897196904,4.423792897196904,1.9706923088118344
Ivory Coast,Men,1950-1959,High,159.28666227310896,0.28783300518989563,0.28783300518989563
Ivory Coast,Men,1950-1959,Low,161.52221049368382,2.3910820484161377,0
Ivory Coast,Men,1960-1969,High,352.08129850775003,14.949305146932602,6.4178681671619415
Ivory Coast,Men,1960-1969,Low,398.2749092616141,10.03953704237938,3.186429023742676
Ivory Coast,Men,1970-1979,High,415.3276491947472,34.238857835531235,21.736446917057037
Ivory Coast,Men,1970-1979,Low,400.89532205089927,22.493349965661764,14.214755050837994
Ivory Coast,Women,1960-1969,High,352.1835435554385,17.727811843156815,7.297487914562225
Ivory Coast,Women,1960-1969,Low,704.3851397931576,15.597091101109982,1.0124880000948906
Ivory Coast,Women,1970-1979,High,587.7052983269095,36.51771396398544,14.527082994580269
Ivory Coast,Women,1970-1979,Low,1008.6852699071169,21.518728032708168,4.441600948572159
Ivory Coast,Women,1970-1979,NA,0.39950698614120483,0,NA
Kazakhstan,Men,1930-1939,High,19.058299779891968,0,NA
Kazakhstan,Men,1930-1939,Low,13.478800535202026,3.8642882108688354,2.5761921405792236
Kazakhstan,Men,1940-1949,High,202.29266819357872,26.51269817352295,12.838194131851196
Kazakhstan,Men,1940-1949,Low,227.85916417837143,28.724040627479553,15.136222958564758
Kazakhstan,Men,1950-1959,High,487.30370435118675,65.99943524599075,41.22746556997299
Kazakhstan,Men,1950-1959,Low,414.543445199728,40.697101801633835,27.05363866686821
Kazakhstan,Men,1950-1959,NA,0.7956590056419373,0,NA
Kazakhstan,Men,1960-1969,High,733.3762955665588,114.44615831971169,72.27757146954536
Kazakhstan,Men,1960-1969,Low,609.0042620003223,74.3596773147583,38.47123700380325
Kazakhstan,Men,1970-1979,High,701.6813721656799,132.00830173492432,86.84659194946289
Kazakhstan,Men,1970-1979,Low,635.4057574272156,131.45862102508545,75.05419111251831
Kazakhstan,Men,1980-1989,High,96.48227119445801,19.961849212646484,12.198907852172852
Kazakhstan,Men,1980-1989,Low,385.92908477783203,72.0844554901123,47.6866397857666
Kazakhstan,Women,1920-1929,High,0,0,0
Kazakhstan,Women,1930-1939,High,34.586567997932434,6.922384262084961,3.4611921310424805
Kazakhstan,Women,1930-1939,Low,14.710066556930542,5.191788196563721,5.191788196563721
Kazakhstan,Women,1940-1949,High,273.9906356930733,58.87026757001877,40.22760957479477
Kazakhstan,Women,1940-1949,Low,245.71942576766014,47.292168378829956,34.705195248126984
Kazakhstan,Women,1950-1959,High,824.9237357974052,123.74661746621132,90.16028580069542
Kazakhstan,Women,1950-1959,Low,1239.8568238019943,84.30278253555298,56.74861231446266
Kazakhstan,Women,1960-1969,High,917.7002446651459,140.62961015105247,107.27476894855499
Kazakhstan,Women,1960-1969,Low,1116.2615721821785,109.32608196139336,72.29881545901299
Kazakhstan,Women,1970-1979,High,742.666420340538,131.2479847073555,93.0498782992363
Kazakhstan,Women,1970-1979,Low,622.7835424542427,82.80419898033142,60.04020619392395
Kazakhstan,Women,1980-1989,High,88.39970016479492,14.99637770652771,12.628528594970703
Kazakhstan,Women,1980-1989,Low,441.20921778678894,55.249812602996826,38.67486882209778
Kenya,Men,1950-1959,High,22.957137912511826,0,NA
Kenya,Men,1950-1959,Low,21.528343871235847,0,NA
Kenya,Men,1960-1969,High,719.82074797526,17.330101162195206,12.208466142416
Kenya,Men,1960-1969,Low,869.7891233339906,25.99830523878336,14.84695415198803
Kenya,Men,1970-1979,High,1135.2892340794206,36.13512206822634,21.31549298018217
Kenya,Men,1970-1979,Low,1494.8463724553585,99.90492028743029,57.01536426693201
Kenya,Women,1960-1969,High,1598.2933392301202,31.623600140213966,15.358972147107124
Kenya,Women,1960-1969,Low,831.9235084764659,14.199721962213516,0.9310630112886429
Kenya,Women,1970-1979,High,3985.7983767725527,139.98120660334826,101.48935469985008
Kenya,Women,1970-1979,Low,2498.7693048641086,57.69279323518276,16.387274116277695
Kyrgyzstan,Men,1960-1969,High,144.5034572482109,2.4192550778388977,0
Kyrgyzstan,Men,1960-1969,Low,256.05814595520496,5.158829063177109,3.163049042224884
Kyrgyzstan,Men,1970-1979,High,145.09883292019367,7.123004972934723,2.8517940044403076
Kyrgyzstan,Men,1970-1979,Low,318.2287862300873,18.275116831064224,7.1144410371780396
Kyrgyzstan,Women,1960-1969,High,621.2385635301471,18.66290506720543,10.738961100578308
Kyrgyzstan,Women,1960-1969,Low,695.1114441305399,17.053264886140823,4.693890988826752
Kyrgyzstan,Women,1970-1979,High,606.0734884887934,40.02126398682594,14.61897987127304
Kyrgyzstan,Women,1970-1979,Low,828.8656944930553,27.13240310549736,6.039325028657913
Latvia,Men,1920-1929,High,0.06384950446650173,0,NA
Latvia,Men,1930-1939,High,1.7958693513677457,0.294417240578392,0
Latvia,Men,1930-1939,Low,0.9704617362099901,0,NA
Latvia,Men,1940-1949,High,2.8987523727603577,0.29968696986149457,0.14937481292367316
Latvia,Men,1940-1949,Low,4.004890595912656,0.44828761746253765,0
Latvia,Men,1950-1959,High,2.972274294959909,0.06922412527060251,0.06922412527060251
Latvia,Men,1950-1959,Low,6.068559630321581,0.32928141466230043,0.14025603604640224
Latvia,Men,1960-1969,High,4.712871129942271,0.570722915695149,0
Latvia,Men,1960-1969,Low,10.087417558534568,1.0853882760390041,0.2437259445379958
Latvia,Men,1970-1979,High,4.362459280560405,0.48458339447729326,0
Latvia,Men,1970-1979,Low,8.15663959195011,1.8197736651810095,0.5534898940696529
Latvia,Men,1980-1989,High,1.3934062865559875,0.34045291432162994,0
Latvia,Men,1980-1989,Low,3.047110351952714,1.1453520079215824,0.835129969145596
Latvia,Women,1920-1929,High,0.23960927362958784,0,NA
Latvia,Women,1920-1929,Low,0.16303046673052246,0.04312523681573022,0
Latvia,Women,1930-1939,High,3.5609300644045945,0.3774010147359199,0.07099644450545162
Latvia,Women,1930-1939,Low,2.228111504010958,0.3365149868577426,0.21243889234646351
Latvia,Women,1940-1949,High,5.369001097935184,0.07176359167407753,0
Latvia,Women,1940-1949,Low,5.487292972183254,0.13018591586813377,0.045292622060401744
Latvia,Women,1950-1959,High,6.437046907225135,0.46615276480095025,0.08697587679891461
Latvia,Women,1950-1959,Low,10.237076358124767,0.8170146539694252,0.045292622060401744
Latvia,Women,1950-1959,NA,0.25120174353258484,0,NA
Latvia,Women,1960-1969,High,6.636569704236793,0.27364279074655906,0.07065939329619342
Latvia,Women,1960-1969,Low,8.996947467326944,0.6195231973761177,0.28907358532944905
Latvia,Women,1960-1969,NA,0.21962381609457537,0,NA
Latvia,Women,1970-1979,High,7.464416976753286,0.7689270560434163,0.428041850936562
Latvia,Women,1970-1979,Low,6.616637829540736,0.75446552829123,0.3661720317940951
Latvia,Women,1980-1989,High,2.912379046932794,0.3199574083455934,0.07065939329619342
Latvia,Women,1980-1989,Low,1.5076704385189488,0.16828411032002766,0
Lesotho,Men,1950-1959,High,61.01001273840666,6.154288053512573,0.3452860116958618
Lesotho,Men,1950-1959,Low,64.24853885173798,2.2276279628276825,1.3777829706668854
Lesotho,Men,1960-1969,High,152.11015197634697,11.217089921236038,7.75087496638298
Lesotho,Men,1960-1969,Low,165.87769822776318,16.78915897011757,5.534720063209534
Lesotho,Men,1970-1979,High,260.92230489104986,38.951965034008026,21.694339990615845
Lesotho,Men,1970-1979,Low,231.08911849558353,45.67006404697895,40.921682089567184
Lesotho,Women,1960-1969,High,159.44525927305222,10.747160851955414,6.023520886898041
Lesotho,Women,1960-1969,Low,354.54499427974224,13.87816110253334,0.7829899787902832
Lesotho,Women,1970-1979,High,533.280947893858,34.02647840976715,7.631872117519379
Lesotho,Women,1970-1979,Low,757.8940614908934,24.485412776470184,8.399751842021942
Liberia,Men,1950-1959,High,2.3239190578460693,0,NA
Liberia,Men,1960-1969,High,233.57897632196546,0,NA
Liberia,Men,1960-1969,Low,193.6836977340281,3.9681249260902405,2.9503849148750305
Liberia,Men,1970-1979,High,412.3443617448211,4.737809933722019,3.4283379316329956
Liberia,Men,1970-1979,Low,326.0898071601987,9.222271800041199,2.186094969511032
Liberia,Men,1980-1989,High,273.21399999409914,0.28154700994491577,0
Liberia,Men,1980-1989,Low,222.54880081489682,7.0658362209796906,5.407448202371597
Liberia,Women,1960-1969,High,3.201477974653244,0,NA
Liberia,Women,1960-1969,Low,4.735659867525101,0,NA
Liberia,Women,1970-1979,High,502.28761598467827,6.0576881021261215,4.903048098087311
Liberia,Women,1970-1979,Low,889.2814348042011,8.843382894992828,0.8325669765472412
Liberia,Women,1980-1989,High,391.4521882198751,4.7115320563316345,2.4145660400390625
Liberia,Women,1980-1989,Low,623.5806982703507,10.14951092004776,1.4293350577354431
Lithuania,Men,1920-1929,High,25.09652221103992,4.851417988538742,2.722097933292389
Lithuania,Men,1920-1929,Low,15.239068120718002,4.425553977489471,3.1479619443416595
Lithuania,Men,1920-1929,NA,49.588459730148315,14.184027910232544,6.240285933017731
Lithuania,Men,1930-1939,High,224.90127497545944,33.850978117674444,10.76269884898359
Lithuania,Men,1930-1939,Low,133.8731480400588,24.31915631890297,7.560899138450623
Lithuania,Men,1930-1939,NA,138.0589008050651,33.98123809695244,18.87303701043129
Lithuania,Men,1940-1949,High,276.4989721756237,37.05095997124939,17.765583958924104
Lithuania,Men,1940-1949,Low,252.84039611244802,40.64267907083626,11.506078456488591
Lithuania,Men,1940-1949,NA,36.64273745190078,8.817145824432373,0.9040489792823792
Lithuania,Men,1950-1959,High,415.3296988744911,48.72328485532874,26.525467370908316
Lithuania,Men,1950-1959,Low,299.38975803726873,55.64073163149293,25.239275409439454
Lithuania,Men,1950-1959,NA,3.8454905072570993,1.219331979751587,1.219331979751587
Lithuania,Men,1960-1969,High,534.7098732139459,77.60579416710377,39.03328906172534
Lithuania,Men,1960-1969,Low,442.99859210992247,60.30917585612285,33.62850970353663
Lithuania,Men,1960-1969,NA,2.4697461128234863,1.2348730564117432,1.2348730564117432
Lithuania,Men,1970-1979,High,22.374651275213484,3.4838331492087224,0.6526783805932013
Lithuania,Men,1970-1979,Low,151.11037964831436,33.76009716344016,21.204087780218952
Lithuania,Men,1980-1989,High,2.7415713319681667,1.0371769717699908,0.09751720142500364
Lithuania,Men,1980-1989,Low,1.1869698313924804,0.1055576204795694,0.011191230003447794
Lithuania,Women,1920-1929,High,38.94338132196322,13.697401022724977,8.357560074143281
Lithuania,Women,1920-1929,Low,29.07334606967029,11.026837595818686,8.628196001052856
Lithuania,Women,1920-1929,NA,83.97937937090954,22.701796054840088,11.916551053524017
Lithuania,Women,1930-1939,High,314.61815761757845,62.50680026856137,29.778053739630835
Lithuania,Women,1930-1939,Low,233.6949121902463,35.40883949998635,22.40710744861382
Lithuania,Women,1930-1939,NA,263.14904083786365,62.683647402119405,34.073331304383046
Lithuania,Women,1940-1949,High,449.45359626951813,57.72255749242355,29.532671871237376
Lithuania,Women,1940-1949,Low,348.7950352458085,53.4156434160922,30.41798611689263
Lithuania,Women,1940-1949,NA,44.830689478448996,6.454197883605957,2.9310449361801147
Lithuania,Women,1950-1959,High,382.08073445195663,54.89742860234661,32.18399982091714
Lithuania,Women,1950-1959,Low,363.1630662680305,49.83725064720177,22.72483087139468
Lithuania,Women,1950-1959,NA,3.6640235558476677,0.7556040287017822,0.7556040287017822
Lithuania,Women,1960-1969,High,557.0877778745696,62.81436200554239,39.278270343204326
Lithuania,Women,1960-1969,Low,375.6236292927386,28.626309597451662,15.817064138323284
Lithuania,Women,1960-1969,NA,2.0255473589836726,0,NA
Lithuania,Women,1970-1979,High,21.66606647927273,3.0617189620185172,2.7909918660878295
Lithuania,Women,1970-1979,Low,132.41145919423502,18.95631196192219,12.217047691345215
Lithuania,Women,1980-1989,High,4.36849564996802,0.7353099729586199,0.15415196095157846
Lithuania,Women,1980-1989,Low,3.0450954941350257,0.36647692114660124,0.1288253331588951
Madagascar,Men,1940-1949,High,14.480053938925266,0.4851909875869751,0
Madagascar,Men,1940-1949,Low,18.573777943849564,0,NA
Madagascar,Men,1950-1959,High,347.5723269805312,8.900417983531952,3.7821699678897858
Madagascar,Men,1950-1959,Low,649.5051322802901,24.726220279932022,3.9786190390586853
Madagascar,Men,1950-1959,NA,3.141175925731659,0,NA
Madagascar,Men,1960-1969,High,553.4137301966548,23.225467026233673,4.499572068452835
Madagascar,Men,1960-1969,Low,944.5816987678409,37.053347393870354,10.366539925336838
Madagascar,Men,1960-1969,NA,0.22240899503231049,0,NA
Madagascar,Men,1970-1979,High,303.16775768250227,23.506399035453796,13.768994003534317
Madagascar,Men,1970-1979,Low,472.1832632049918,27.89681427180767,8.27350002527237
Madagascar,Women,1950-1959,High,54.219338074326515,2.183423012495041,0.7221069931983948
Madagascar,Women,1950-1959,Low,149.8401351198554,5.089011013507843,0
Madagascar,Women,1960-1969,High,1297.3345376476645,73.00034887343645,25.326398938894272
Madagascar,Women,1960-1969,Low,2064.877178825438,87.27581510692835,10.023238986730576
Madagascar,Women,1960-1969,NA,3.1978729963302612,0,NA
Madagascar,Women,1970-1979,High,656.9725910276175,29.1180512085557,9.970491081476212
Madagascar,Women,1970-1979,Low,1117.8131004050374,34.70132206380367,6.025897026062012
Madagascar,Women,1970-1979,NA,0.38372498750686646,0,NA
Malawi,Men,1960-1969,High,367.7346243187785,11.618465995416045,4.485019003972411
Malawi,Men,1960-1969,Low,325.48077568784356,3.2814149856567383,2.6493200063705444
Malawi,Men,1970-1979,High,738.6541005009785,21.513383857905865,14.545885890722275
Malawi,Men,1970-1979,Low,640.9545711586252,19.63395431637764,12.69724828004837
Malawi,Men,1980-1989,High,127.90461483970284,0.7783510088920593,0.7783510088920593
Malawi,Men,1980-1989,Low,104.32237124349922,3.559825897216797,0
Malawi,Women,1960-1969,High,472.6794128548354,5.77920201420784,0
Malawi,Women,1960-1969,Low,671.2574283163995,8.668259054422379,0
Malawi,Women,1970-1979,High,1960.2676993310452,14.427986149676144,2.388006053864956
Malawi,Women,1970-1979,Low,2589.6613799976185,33.74421691149473,3.4024119824171066
Malawi,Women,1980-1989,High,307.9890135079622,3.756885929964483,3.3732399325817823
Malawi,Women,1980-1989,Low,517.7857498563826,6.694584041833878,1.0497010052204132
Maldives,Men,1960-1969,High,104.60421785712242,12.081561088562012,2.7870670557022095
Maldives,Men,1960-1969,Low,105.08941811323166,5.80363792181015,3.8041499853134155
Maldives,Men,1970-1979,High,391.727393835783,41.895552933216095,17.345635890960693
Maldives,Men,1970-1979,Low,516.3417280614376,48.375022023916245,19.451779901981354
Maldives,Men,1980-1989,High,103.86760878562927,19.13966691493988,4.871657967567444
Maldives,Men,1980-1989,Low,112.5600753724575,15.257264137268066,6.255240023136139
Maldives,Women,1960-1969,High,255.91384330391884,17.502735823392868,1.049771010875702
Maldives,Women,1960-1969,Low,171.71783065795898,3.0558590292930603,0.5045530200004578
Maldives,Women,1970-1979,High,1035.7967859357595,43.78380088508129,13.76343983411789
Maldives,Women,1970-1979,Low,638.0090748518705,34.62801477313042,11.734420865774155
Maldives,Women,1980-1989,High,260.8677413612604,21.254775881767273,2.815066933631897
Maldives,Women,1980-1989,Low,263.7731174081564,9.690397083759308,2.7146709859371185
Mali,Men,1950-1959,High,9.652833938598633,0.8538650274276733,0
Mali,Men,1950-1959,Low,24.168253760784864,0,NA
Mali,Men,1960-1969,High,176.57094424590468,1.3899670243263245,0
Mali,Men,1960-1969,Low,474.5417506615631,7.388644881546497,2.4425169825553894
Mali,Men,1970-1979,High,241.19030013587326,5.956573888659477,2.0119039863348007
Mali,Men,1970-1979,Low,676.8105000960641,11.901902011595666,4.2013830142095685
Mali,Men,1980-1989,High,129.17462666332722,10.116018772125244,4.957716941833496
Mali,Men,1980-1989,Low,311.2942475848831,17.768817894160748,1.1840729974210262
